,Time_Period,rows,MAE,MSE,RMSE,MAPE,R2,completeness
48,2017-02-18,144,3.8058688640594482,18.337505340576172,4.282231330871582,11.522810935974121,-0.7807886935263699,1.0
49,2017-02-19,144,3.4133331775665283,20.632652282714844,4.542317867279053,8.386853218078613,0.8712223465358115,1.0
50,2017-02-20,144,4.206400394439697,22.733396530151367,4.767955303192139,8.434489250183105,0.6457877643243607,1.0
51,2017-02-21,144,6.488237380981445,49.75252914428711,7.053547382354736,10.098541259765625,0.5801035877761259,1.0
52,2017-02-22,144,5.911626815795898,45.71091079711914,6.760984420776367,9.615128517150879,0.6679477839510308,1.0
53,2017-02-23,144,1.7294985055923462,4.7578630447387695,2.1812527179718018,5.27730655670166,0.7139687283889302,1.0
54,2017-02-24,144,1.8276362419128418,4.776728630065918,2.185572862625122,5.733432769775391,0.8418069068573436,1.0
55,2017-02-25,144,1.8075555562973022,5.431337356567383,2.3305230140686035,5.58318567276001,0.7265314404791234,1.0
56,2017-02-26,144,1.0638030767440796,2.484696626663208,1.5762920379638672,3.900318145751953,0.8862694367698182,1.0
57,2017-02-27,144,1.7472238540649414,6.240499019622803,2.4980990886688232,5.406156539916992,0.8909986241088501,1.0
58,2017-02-28,144,3.8490889072418213,26.962766647338867,5.192568302154541,11.191713333129883,0.3558987107753213,1.0
59,2017-03-01,144,2.4492337703704834,8.33084774017334,2.8863208293914795,7.765801906585693,0.0022327373759918334,1.0
60,2017-03-02,144,1.2741889953613281,2.9073610305786133,1.7050985097885132,4.129279613494873,0.907371002607126,1.0
61,2017-03-03,144,4.568439960479736,36.86669158935547,6.0717949867248535,8.645697593688965,0.9064992838926668,1.0
62,2017-03-04,144,5.00258731842041,34.045196533203125,5.8348259925842285,8.169391632080078,0.665127723747355,1.0
63,2017-03-05,144,2.241007089614868,9.684422492980957,3.111980438232422,6.63381814956665,0.7892143439129179,1.0
64,2017-03-06,144,2.9983792304992676,13.48453140258789,3.672128915786743,8.459368705749512,0.6307359547959315,1.0
65,2017-03-07,144,3.148144245147705,14.70078182220459,3.8341598510742188,9.378559112548828,0.46240553340238766,1.0
66,2017-03-08,144,2.9244067668914795,11.53100299835205,3.395733118057251,6.9627509117126465,0.933843235754804,1.0
67,2017-03-09,144,4.679678916931152,29.11423110961914,5.395760536193848,8.932987213134766,0.7468021656654898,1.0
68,2017-03-10,144,1.5292772054672241,4.314581394195557,2.0771570205688477,3.493518114089966,0.861233565684941,1.0
69,2017-03-11,144,1.0019854307174683,1.808462381362915,1.3447908163070679,3.0872554779052734,0.8800094792650301,1.0
70,2017-03-12,144,2.256897449493408,9.07429027557373,3.0123562812805176,5.312954425811768,0.9204001309125243,1.0
71,2017-03-13,144,4.85621452331543,31.02542495727539,5.570046901702881,11.899239540100098,0.27914795384444213,1.0
72,2017-03-14,144,3.692215919494629,21.214616775512695,4.605932712554932,9.103001594543457,0.7725802446938834,1.0
73,2017-03-15,144,3.4704174995422363,18.356401443481445,4.28443717956543,5.399314880371094,-0.0907919584787984,1.0
74,2017-03-16,144,4.892970085144043,26.781930923461914,5.175126075744629,8.942292213439941,-11.092013400726215,1.0
75,2017-03-17,144,4.851948261260986,32.38276290893555,5.690585613250732,9.649881362915039,0.1282628991012763,1.0
76,2017-03-18,144,5.417857646942139,34.40717315673828,5.865762710571289,10.892141342163086,0.17805528371016355,1.0
77,2017-03-19,144,3.662691831588745,19.37799835205078,4.402044773101807,9.242863655090332,0.49984737563417636,1.0
78,2017-03-20,144,5.774764060974121,67.68701171875,8.227211952209473,11.682483673095703,0.6806562604533566,1.0
79,2017-03-21,144,4.658289909362793,27.291046142578125,5.224083423614502,9.394723892211914,0.54788184792621,1.0
80,2017-03-22,144,2.3358776569366455,8.596693992614746,2.932011842727661,5.099626064300537,0.8538072256604555,1.0
81,2017-03-23,144,3.1979146003723145,19.19199562072754,4.380867004394531,9.295873641967773,0.8038705917194082,1.0
82,2017-03-24,144,3.19040584564209,19.14687156677246,4.37571382522583,8.458002090454102,0.7509560703711942,1.0
83,2017-03-25,144,5.1067118644714355,35.1138916015625,5.925697326660156,9.346049308776855,0.7352091113549499,1.0
84,2017-03-26,138,3.6311607360839844,17.091968536376953,4.134243488311768,7.5690789222717285,0.5988347076318984,0.9583333333333334
85,2017-03-27,144,2.009948253631592,7.461799621582031,2.7316293716430664,4.380957126617432,0.8809572310459598,1.0
86,2017-03-28,144,1.6084731817245483,4.2789387702941895,2.0685596466064453,5.001928329467773,0.8313398173152897,1.0
87,2017-03-29,144,4.724491596221924,34.148109436035156,5.8436384201049805,7.910604953765869,0.7523670276963421,1.0
88,2017-03-30,144,6.733285427093506,53.07209777832031,7.285059928894043,12.151029586791992,0.2823677021961012,1.0
89,2017-03-31,144,1.6367847919464111,4.28218936920166,2.069345235824585,4.577067852020264,0.9075413190746315,1.0
90,2017-04-01,144,2.3570661544799805,8.453277587890625,2.90745210647583,6.547010898590088,0.5581312488633483,1.0
91,2017-04-02,144,1.1053485870361328,1.7955479621887207,1.3399806022644043,3.9142415523529053,0.9449197568922383,1.0
92,2017-04-03,144,4.634099960327148,34.02935028076172,5.833467960357666,7.727728843688965,0.890338387867402,1.0
93,2017-04-04,144,3.08329439163208,13.26078987121582,3.6415367126464844,5.560344696044922,0.78484958018878,1.0
94,2017-04-05,144,2.709867000579834,12.054361343383789,3.4719390869140625,6.304498672485352,0.03296490816455655,1.0
95,2017-04-06,144,2.81695818901062,12.41966438293457,3.5241544246673584,4.762999534606934,0.6415791025309827,1.0
96,2017-04-07,144,3.899564027786255,19.39853286743164,4.40437650680542,6.574419975280762,-4.346268762219866,1.0
97,2017-04-08,144,4.166279315948486,23.699251174926758,4.86818790435791,7.350683212280273,-0.6328879440582202,1.0
98,2017-04-09,144,4.495138168334961,26.78315544128418,5.175244331359863,7.734098434448242,-2.639323264898373,1.0
99,2017-04-10,144,3.7515783309936523,22.278295516967773,4.719988822937012,6.352898597717285,-15.289800329883995,1.0
100,2017-04-11,144,4.644777297973633,28.51972198486328,5.340385913848877,9.651284217834473,0.1984992875072642,1.0
101,2017-04-12,144,2.663909435272217,10.00832462310791,3.1635935306549072,6.852569580078125,0.5002777738153723,1.0
102,2017-04-13,144,1.8774787187576294,5.787435531616211,2.4057090282440186,5.338576316833496,0.8119499213173708,1.0
103,2017-04-14,144,1.7636693716049194,5.290333271026611,2.300072431564331,5.349882125854492,0.7666261805420062,1.0
104,2017-04-15,144,1.2621989250183105,2.757197380065918,1.6604810953140259,3.843355178833008,0.9417919857485308,1.0
105,2017-04-16,144,5.587571620941162,51.65160369873047,7.1869049072265625,10.2544527053833,0.8477849604347161,1.0
106,2017-04-17,144,3.3799428939819336,17.062530517578125,4.13068151473999,6.985024452209473,0.6608999233142501,1.0
107,2017-04-18,144,5.02378511428833,39.537139892578125,6.287856578826904,7.766423225402832,0.727695195567342,1.0
108,2017-04-19,144,1.9970555305480957,6.77669095993042,2.60320782661438,3.227684259414673,0.8764789882307142,1.0
109,2017-04-20,144,2.7479617595672607,13.62115478515625,3.6906847953796387,5.23239803314209,0.6649392107383995,1.0
110,2017-04-21,144,3.6979055404663086,17.62901496887207,4.1986918449401855,6.626517295837402,-3.1891195184360566,1.0
111,2017-04-22,144,2.913318634033203,13.172334671020508,3.629371166229248,5.078916072845459,-0.4283550873555735,1.0
112,2017-04-23,144,6.073122978210449,45.1954460144043,6.7227559089660645,12.59461784362793,-0.8068695832007926,1.0
113,2017-04-24,144,4.796870231628418,29.75716209411621,5.455012798309326,11.468733787536621,-0.39320732428454686,1.0
114,2017-04-25,144,3.0276269912719727,12.913728713989258,3.5935676097869873,8.166866302490234,-0.5957850764553843,1.0
115,2017-04-26,144,2.702608108520508,10.999526023864746,3.3165533542633057,7.648716926574707,0.22372913127558758,1.0
116,2017-04-27,143,2.0901317596435547,6.637928485870361,2.5764176845550537,6.474088191986084,0.033294608754282806,0.9930555555555556
117,2017-04-28,144,3.382774829864502,14.302776336669922,3.7819011211395264,6.492427825927734,0.772887705921918,1.0
118,2017-04-29,144,3.356250047683716,15.903401374816895,3.9879069328308105,8.634224891662598,0.6220956938828923,1.0
119,2017-04-30,144,4.038149833679199,21.82953643798828,4.672208786010742,10.41848373413086,0.4505413735753213,1.0
120,2017-05-01,144,3.678853750228882,18.501726150512695,4.301363468170166,9.87425422668457,0.6396333388874235,1.0
121,2017-05-02,144,6.473365783691406,48.32364273071289,6.951520919799805,9.68898868560791,0.7081481497716546,1.0
122,2017-05-03,144,2.968336582183838,15.46258544921875,3.9322493076324463,4.433433532714844,0.7454990890975212,1.0
123,2017-05-04,144,5.29872465133667,38.77031326293945,6.22658109664917,10.73554801940918,0.47215808221422517,1.0
124,2017-05-05,144,4.154269695281982,22.33563995361328,4.726059436798096,10.682563781738281,-0.8816601569304241,1.0
125,2017-05-06,144,2.4069061279296875,9.639766693115234,3.10479736328125,7.860919952392578,0.6620912613246153,1.0
126,2017-05-07,144,4.147768020629883,22.24578857421875,4.716544151306152,10.218766212463379,0.8488519491892986,1.0
127,2017-05-08,144,4.628759384155273,31.43402099609375,5.606605052947998,9.809948921203613,-0.13705745982433082,1.0
128,2017-05-09,144,1.945320725440979,5.892028331756592,2.4273500442504883,5.0616888999938965,0.8220113844603317,1.0
129,2017-05-10,144,2.4007790088653564,8.491927146911621,2.914091110229492,4.748417854309082,0.9048177327525427,1.0
130,2017-05-11,144,3.953571319580078,21.5595703125,4.643228530883789,6.639298915863037,0.5348477420627836,1.0
131,2017-05-12,144,2.3071000576019287,9.331915855407715,3.0548183917999268,4.598180770874023,0.7366655167266076,1.0
132,2017-05-13,144,2.6054155826568604,12.228106498718262,3.496870994567871,6.315383434295654,0.8319905223564409,1.0
133,2017-05-14,144,1.3801699876785278,3.910543203353882,1.9775093793869019,3.5714938640594482,0.9667244523537114,1.0
134,2017-05-15,144,3.7479465007781982,20.261323928833008,4.50125789642334,6.029644012451172,0.9029316402118176,1.0
135,2017-05-16,144,2.8112611770629883,12.85982894897461,3.5860602855682373,3.920515298843384,0.7849460739981399,1.0
136,2017-05-17,144,6.06177282333374,52.612117767333984,7.253421306610107,8.431763648986816,0.0885992102612061,1.0
137,2017-05-18,144,3.840937614440918,20.42123794555664,4.518986225128174,7.673386573791504,0.813684590695112,1.0
138,2017-05-19,144,2.3115477561950684,7.94158935546875,2.818082571029663,5.4944281578063965,0.8714233814711619,1.0
139,2017-05-20,144,6.072710037231445,43.29518508911133,6.5799078941345215,8.205851554870605,-0.2867335274099019,1.0
140,2017-05-21,144,4.389856338500977,21.127845764160156,4.596503734588623,5.860419750213623,-0.5047010568924417,1.0
141,2017-05-22,144,7.969533443450928,81.82058715820312,9.045473098754883,15.519505500793457,0.17038040893255224,1.0
142,2017-05-23,144,6.76898193359375,54.37532043457031,7.37396240234375,10.18066120147705,0.4940295976009953,1.0
143,2017-05-24,144,4.450165748596191,26.51833724975586,5.149595737457275,5.9784064292907715,-0.15285791547671046,1.0
144,2017-05-25,144,2.5854828357696533,10.531432151794434,3.2452168464660645,4.521210670471191,0.9200731844339916,1.0
145,2017-05-26,144,1.3399386405944824,2.5433762073516846,1.5947966575622559,3.865776300430298,0.905580849858224,1.0
146,2017-05-27,144,1.991058349609375,9.55965518951416,3.0918691158294678,4.063147068023682,0.9557379768370609,1.0
147,2017-05-28,144,1.3530336618423462,2.8172616958618164,1.6784700155258179,3.4391841888427734,0.9292899067212632,1.0
148,2017-05-29,144,1.6867717504501343,4.075901508331299,2.018886089324951,4.63999605178833,0.8730808262851701,1.0
149,2017-05-30,144,1.294068455696106,2.831831216812134,1.6828045845031738,3.683067798614502,0.9328613150443539,1.0
150,2017-05-31,144,4.836267948150635,35.156646728515625,5.929304122924805,7.3441596031188965,0.8762210633658513,1.0
151,2017-06-01,144,2.7415833473205566,10.888059616088867,3.299705982208252,3.9760537147521973,0.2974898305023881,1.0
152,2017-06-02,144,2.739323377609253,12.5465669631958,3.5421133041381836,4.342362880706787,0.8582622798385857,1.0
153,2017-06-03,144,2.136457920074463,6.37628698348999,2.5251309871673584,5.149331092834473,0.8846919252738468,1.0
154,2017-06-04,144,2.3788022994995117,10.288630485534668,3.207589626312256,4.997114658355713,0.9226633268180313,1.0
155,2017-06-05,144,1.710394263267517,4.3208088874816895,2.078655481338501,4.219080448150635,0.9172681427009037,1.0
156,2017-06-06,144,1.9861009120941162,6.0131683349609375,2.452176332473755,4.751707553863525,0.9280209093301905,1.0
157,2017-06-07,144,3.047968864440918,17.484619140625,4.181461334228516,4.667206287384033,0.9670886373856239,1.0
158,2017-06-08,144,5.9423651695251465,46.72224426269531,6.835367202758789,7.5367302894592285,-0.45272323365725,1.0
159,2017-06-09,144,6.428758144378662,66.51653289794922,8.155766487121582,12.457025527954102,0.4712504928016731,1.0
160,2017-06-10,144,5.142070770263672,37.84402847290039,6.151750087738037,8.27347183227539,0.840903227830478,1.0
161,2017-06-11,144,5.613428115844727,39.90272521972656,6.316860198974609,7.151574611663818,-0.502361815595612,1.0
162,2017-06-12,144,3.70143985748291,19.407405853271484,4.405383586883545,5.244086265563965,0.6344768401722096,1.0
163,2017-06-13,144,3.1002209186553955,16.193626403808594,4.024130344390869,4.997133255004883,0.8816777270730273,1.0
164,2017-06-14,144,1.6487572193145752,5.213176250457764,2.283238172531128,3.9487085342407227,0.9232401794638979,1.0
165,2017-06-15,144,1.9588565826416016,8.26375961303711,2.8746755123138428,4.512540340423584,0.8950808274813359,1.0
166,2017-06-16,144,4.079403400421143,24.90627670288086,4.990618705749512,6.4619622230529785,0.8955736794110292,1.0
167,2017-06-17,144,3.661942720413208,32.84325408935547,5.730903625488281,5.620779991149902,0.9261317099337418,1.0
168,2017-06-18,144,4.898065567016602,34.26875305175781,5.853951930999756,6.407286167144775,-1.2451152581427527,1.0
169,2017-06-19,144,4.581483840942383,28.847286224365234,5.370966911315918,6.407503128051758,0.6175354949232184,1.0
170,2017-06-20,144,4.877875804901123,30.173622131347656,5.493052005767822,6.754770755767822,0.7262085979751516,1.0
171,2017-06-21,144,3.9980154037475586,21.036890029907227,4.586598873138428,7.868435859680176,0.8167939320444223,1.0
172,2017-06-22,127,2.317188262939453,9.991544723510742,3.160940408706665,5.340812683105469,0.8615573485588031,0.8819444444444444
173,2017-06-23,144,2.668056011199951,12.764572143554688,3.572754144668579,5.945776462554932,0.9132981558252701,1.0
174,2017-06-24,144,4.026317596435547,35.424373626708984,5.95183801651001,6.685841083526611,0.7586301895315298,1.0
175,2017-06-25,144,4.48611307144165,30.101118087768555,5.486448764801025,7.846014976501465,0.34843673343030845,1.0
176,2017-06-26,144,7.201018333435059,80.45069885253906,8.969430923461914,13.216531753540039,0.44196031714936224,1.0
177,2017-06-27,144,5.911127090454102,42.699039459228516,6.534450054168701,11.028478622436523,0.3859318375796329,1.0
178,2017-06-28,144,6.006620407104492,43.12996292114258,6.567340850830078,11.202526092529297,0.6383125197588297,1.0
179,2017-06-29,144,4.184014320373535,24.498567581176758,4.9496026039123535,7.291758060455322,0.5595748529141984,1.0
180,2017-06-30,144,7.180710792541504,67.4174575805664,8.210813522338867,12.520774841308594,-0.6079264734981045,1.0
181,2017-07-01,144,4.213144779205322,32.361785888671875,5.688742160797119,8.090097427368164,0.7883873285911337,1.0
182,2017-07-02,144,6.56557035446167,52.26008224487305,7.229113578796387,8.716850280761719,-0.22302220144816376,1.0
183,2017-07-03,144,4.73211145401001,26.51900291442871,5.149660587310791,6.312636852264404,0.3761563702590408,1.0
184,2017-07-04,141,4.650053024291992,44.09214782714844,6.640192031860352,6.792379856109619,0.9047810372146162,0.9791666666666666
185,2017-07-05,72,5.339414596557617,34.34632873535156,5.860574245452881,9.858000755310059,0.7615132808950728,0.5
186,2017-07-06,71,1.9409153461456299,8.62637710571289,2.9370694160461426,4.7758941650390625,0.687477962272774,0.4930555555555556
187,2017-07-07,144,2.677927017211914,11.612228393554688,3.4076719284057617,5.700226306915283,0.9161917636330267,1.0
188,2017-07-08,144,1.7259533405303955,4.125640869140625,2.0311672687530518,3.908881187438965,0.8617423123010689,1.0
189,2017-07-09,144,1.1714781522750854,2.1279706954956055,1.4587565660476685,3.1147778034210205,0.9078179939317574,1.0
190,2017-07-10,144,2.23160719871521,8.360201835632324,2.8914012908935547,5.131369113922119,0.9337985601315729,1.0
191,2017-07-11,144,2.3010244369506836,12.284261703491211,3.5048911571502686,4.430458068847656,0.9330791339633862,1.0
192,2017-07-12,144,5.662129878997803,44.56163787841797,6.675450325012207,9.242780685424805,-0.42228712720578376,1.0
193,2017-07-13,144,4.761114120483398,35.88998794555664,5.990825176239014,8.454550743103027,0.6458218553939978,1.0
194,2017-07-14,144,1.9682180881500244,7.160158157348633,2.675847291946411,3.8951377868652344,0.9014112839514079,1.0
195,2017-07-15,144,3.132596969604492,18.91070556640625,4.348644256591797,5.135413646697998,0.7375341141242817,1.0
196,2017-07-16,144,3.967602252960205,19.872880935668945,4.4579010009765625,5.184542179107666,0.5741170302497776,1.0
197,2017-07-17,144,4.725213050842285,28.57390022277832,5.345456123352051,6.019141674041748,0.7644274251961555,1.0
198,2017-07-18,144,4.556169509887695,30.64122200012207,5.535451412200928,7.978600978851318,0.7558498351012882,1.0
199,2017-07-19,144,1.4557418823242188,3.5185821056365967,1.8757884502410889,3.543269634246826,0.9335875164524233,1.0
200,2017-07-20,144,1.5479153394699097,4.984546184539795,2.232609748840332,3.9311435222625732,0.892224197683661,1.0
201,2017-07-21,144,1.6919506788253784,3.9664459228515625,1.991593837738037,4.296061038970947,0.7745091057119387,1.0
202,2017-07-22,144,1.5085179805755615,3.4649109840393066,1.8614271879196167,3.647310733795166,0.9548951390033227,1.0
203,2017-07-23,144,2.0159645080566406,9.989601135253906,3.160633087158203,4.366584777832031,0.9326224721437503,1.0
204,2017-07-24,144,1.4420979022979736,3.6508500576019287,1.9107197523117065,3.4163222312927246,0.9772853434281031,1.0
205,2017-07-25,144,1.159512996673584,2.4809489250183105,1.5751028060913086,2.9837872982025146,0.9465975417392437,1.0
206,2017-07-26,144,1.401812195777893,3.36257266998291,1.8337318897247314,3.494428873062134,0.8699747054370789,1.0
207,2017-07-27,144,1.742034673690796,5.507688522338867,2.346846580505371,4.033310890197754,0.880016960417918,1.0
208,2017-07-28,144,1.1200402975082397,2.007685899734497,1.4169282913208008,2.7086832523345947,0.9701459335158552,1.0
209,2017-07-29,144,1.503542423248291,4.171283721923828,2.042371988296509,3.893411874771118,0.9318892036543238,1.0
210,2017-07-30,144,1.5732899904251099,4.058060169219971,2.01446270942688,3.78225040435791,0.8687696493116244,1.0
211,2017-07-31,144,1.6654839515686035,5.054604530334473,2.2482447624206543,3.747893810272217,0.9100021073208786,1.0
212,2017-08-01,144,1.2735286951065063,2.3295602798461914,1.526289701461792,3.4141764640808105,0.9219039856478238,1.0
213,2017-08-02,144,1.502310872077942,3.6474075317382812,1.9098187685012817,3.7175402641296387,0.9793574921304393,1.0
214,2017-08-03,142,1.790640115737915,7.7920660972595215,2.7914271354675293,3.911081314086914,0.938787413592781,0.9861111111111112
215,2017-08-04,144,2.4103667736053467,10.341400146484375,3.2158048152923584,5.057459831237793,0.8728758101738887,1.0
216,2017-08-05,144,1.9272303581237793,5.616616249084473,2.3699400424957275,4.377277374267578,0.827785922551151,1.0
217,2017-08-06,144,3.5487544536590576,26.742191314697266,5.171285152435303,7.109011650085449,0.7541252491450436,1.0
218,2017-08-07,143,4.785698890686035,39.01915740966797,6.2465314865112305,8.477158546447754,0.6059093633752347,0.9930555555555556
219,2017-08-08,144,7.631526470184326,77.71851348876953,8.815810203552246,13.144762992858887,0.2613746459146483,1.0
220,2017-08-09,144,5.375319480895996,40.8385124206543,6.390501499176025,10.91555404663086,0.5395675399209243,1.0
221,2017-08-10,144,4.247621059417725,26.449893951416016,5.142946243286133,8.16994857788086,0.8874719920565469,1.0
222,2017-08-11,144,9.34461784362793,111.99658966064453,10.582843780517578,10.878786087036133,-1.132359184585897,1.0
223,2017-08-12,144,4.668509483337402,25.01130485534668,5.0011305809021,6.018420696258545,0.24958173296724084,1.0
224,2017-08-13,144,5.83319616317749,39.47404479980469,6.282837390899658,7.138299942016602,-1.7133951515016004,1.0
225,2017-08-14,144,2.4208269119262695,8.322307586669922,2.884840965270996,3.2112433910369873,0.4375830896755357,1.0
226,2017-08-15,144,7.02101993560791,69.02059173583984,8.307863235473633,10.940115928649902,0.4002191012991152,1.0
227,2017-08-16,144,4.697153568267822,43.56867980957031,6.6006574630737305,8.578712463378906,0.77990213097937,1.0
228,2017-08-17,139,6.309396266937256,51.18221664428711,7.1541748046875,11.11471176147461,0.6486745626135948,0.9652777777777778
229,2017-08-18,144,11.086852073669434,147.8785400390625,12.160531997680664,15.727287292480469,-0.2320379993074353,1.0
230,2017-08-19,144,6.526005268096924,72.92082977294922,8.539369583129883,9.988134384155273,0.8068603790030034,1.0
231,2017-08-20,144,5.46330451965332,55.809688568115234,7.470588207244873,9.721389770507812,0.8684111779854667,1.0
232,2017-08-21,144,2.4752535820007324,6.43018913269043,2.5357818603515625,7.576273441314697,-20.31676403262127,1.0
233,2017-08-22,144,2.2909927368164062,5.705000877380371,2.388514280319214,7.236082077026367,-11.650934004736587,1.0
234,2017-08-23,106,2.694668769836426,9.22805404663086,3.037771224975586,8.405967712402344,-11.730069134568273,0.7361111111111112
235,2017-08-24,144,1.8933606147766113,5.570894241333008,2.360274076461792,6.041586399078369,-2.333373037205634,1.0
236,2017-08-25,144,1.2870087623596191,2.03922176361084,1.4280132055282593,4.184481143951416,-0.372586839860763,1.0
237,2017-08-26,144,1.9093189239501953,4.025736331939697,2.0064237117767334,6.144656658172607,-5.339914030535815,1.0
238,2017-08-27,144,1.5999633073806763,2.878587484359741,1.6966400146484375,5.336207389831543,-5.547870351844394,1.0
239,2017-08-28,143,23.122779846191406,3756.614990234375,61.291229248046875,15.155582427978516,-0.1980227671633863,0.9930555555555556
240,2017-08-29,144,1.8326759338378906,5.956971168518066,2.440690755844116,4.664468765258789,0.8191431916666824,1.0
241,2017-08-30,142,1.1102116107940674,2.6918225288391113,1.6406774520874023,2.9305944442749023,0.9502532486051327,0.9861111111111112
242,2017-08-31,143,1.7845858335494995,5.565811634063721,2.3591971397399902,4.786011695861816,0.9163789503244676,0.9930555555555556
